どこ,where,"Details: どこ (doko)
Meaning: “where”
Use Context: Used to ask about the location of something/someone.
Placement in sentence: Functions as an interrogative noun; appears with particles like は, が, に.
Examples:
1. トイレはどこですか。(Toire wa doko desu ka.) → Where is the toilet?
2. あなたのうちはどこですか。(Anata no uchi wa doko desu ka.) → Where is your home?
3. えきはどこにありますか。(Eki wa doko ni arimasu ka.) → Where is the station?
Politeness: Neutral. Polite/formal alternative is どちら."
こちら,"this way / this place / this person (formal for ここ, わたし, etc.)","Details: こちら (kochira)
Meaning: “this way / this place / this person (formal for ここ, わたし, etc.)”
Use Context: Used politely to indicate a direction, place, or even oneself.
Placement in sentence: Noun-like; can take は, が, に, へ.
Examples:
1. こちらへどうぞ。(Kochira e douzo.) → This way, please.
2. こちらがわたしのかいしゃです。(Kochira ga watashi no kaisha desu.) → This is my company.
3. こちらはスミスさんです。(Kochira wa Sumisu-san desu.) → This is Mr. Smith.
Politeness: Polite/formal. Neutral equivalent: ここ."
そちら,that way / that place / that person (formal for そこ),"Details: そちら (sochira)
Meaning: “that way / that place / that person (formal for そこ)”
Use Context: Polite way of referring to the listener’s place/direction/person.
Placement in sentence: Functions as noun; used with は, が, に, へ.
Examples:
1. そちらはげんきですか。(Sochira wa genki desu ka.) → How are you there?
2. そちらへいきます。(Sochira e ikimasu.) → I’ll go that way.
3. そちらはにほんですか。(Sochira wa Nihon desu ka.) → Is that Japan?
Politeness: Polite/formal. Neutral equivalent: そこ."
あちら,over that way / over there / that person (formal for あそこ),"Details: あちら (achira)
Meaning: “over that way / over there / that person (formal for あそこ)”
Use Context: Polite way of referring to a distant location or person.
Placement in sentence: Works like a noun with は, が, に, へ.
Examples:
1. あちらはやまださんです。(Achira wa Yamada-san desu.) → That is Mr. Yamada over there.
2. あちらにあります。(Achira ni arimasu.) → It is over there.
3. あちらへいってください。(Achira e itte kudasai.) → Please go over there.
Politeness: Polite/formal. Neutral equivalent: あそこ."
どちら,which way / where / which person (formal for どこ),"Details: どちら (dochira)
Meaning: “which way / where / which person (formal for どこ)”
Use Context: Polite form of asking ‘where’ or ‘which’.
Placement in sentence: Used with particles は, が, に, へ.
Examples:
1. トイレはどちらですか。(Toire wa dochira desu ka.) → Where is the toilet? (polite)
2. どちらがおいしいですか。(Dochira ga oishii desu ka.) → Which one is delicious?
3. せんせいはどちらですか。(Sensei wa dochira desu ka.) → Where is the teacher?
Politeness: Polite/formal. Neutral equivalent: どこ."
きょうしつ,classroom,"Details: きょうしつ (kyoushitsu)
Meaning: “classroom”
Use Context: Refers to a school/university classroom.
Placement in sentence: Noun, usually marked by は, が, に.
Examples:
1. きょうしつはどこですか。(Kyoushitsu wa doko desu ka.) → Where is the classroom?
2. きょうしつにいきます。(Kyoushitsu ni ikimasu.) → I am going to the classroom.
3. このきょうしつはおおきいです。(Kono kyoushitsu wa ookii desu.) → This classroom is big.
Politeness: Neutral."
しょくどう,cafeteria / dining hall,"Details: しょくどう (shokudou)
Meaning: “cafeteria / dining hall”
Use Context: Refers to a place where meals are served.
Placement in sentence: Noun; used with は, で, に.
Examples:
1. しょくどうでひるごはんをたべます。(Shokudou de hirugohan o tabemasu.) → I eat lunch in the cafeteria.
2. しょくどうはあそこです。(Shokudou wa asoko desu.) → The cafeteria is over there.
3. しょくどうにいきましょう。(Shokudou ni ikimashou.) → Let’s go to the cafeteria.
Politeness: Neutral."
じむしょ,office,"Details: じむしょ (jimusho)
Meaning: “office”
Use Context: Refers to a workplace office (administrative).
Placement in sentence: Noun; used with は, に, で.
Examples:
1. じむしょはどこですか。(Jimusho wa doko desu ka.) → Where is the office?
2. じむしょでしごとをします。(Jimusho de shigoto o shimasu.) → I work in the office.
3. じむしょにかえります。(Jimusho ni kaerimasu.) → I return to the office.
Politeness: Neutral."
かいぎしつ,meeting room / conference room,"Details: かいぎしつ (kaigishitsu)
Meaning: “meeting room / conference room”
Use Context: Refers to a room used for meetings.
Placement in sentence: Noun; usually marked with は, に, で.
Examples:
1. かいぎしつはどこですか。(Kaigishitsu wa doko desu ka.) → Where is the meeting room?
2. かいぎしつでかいぎがあります。(Kaigishitsu de kaigi ga arimasu.) → There is a meeting in the meeting room.
3. あのかいぎしつはちいさいです。(Ano kaigishitsu wa chiisai desu.) → That meeting room is small.
Politeness: Neutral."
うけつけ,reception / reception desk,"Details: うけつけ (uketsuke)
Meaning: “reception / reception desk”
Use Context: Refers to the place where visitors check in.
Placement in sentence: Noun; often with は, に.
Examples:
1. うけつけはどこですか。(Uketsuke wa doko desu ka.) → Where is the reception?
2. うけつけでしつもんしてください。(Uketsuke de shitsumon shite kudasai.) → Please ask at the reception.
3. うけつけにひとがいます。(Uketsuke ni hito ga imasu.) → There is a person at reception.
Politeness: Neutral."
ロビー,lobby,"Details: ロビー (robii)
Meaning: “lobby”
Use Context: Refers to the entrance hall of a building.
Placement in sentence: Noun; used with は, に, で.
Examples:
1. ロビーでまちましょう。(Robii de machimashou.) → Let’s wait in the lobby.
2. ロビーはひろいです。(Robii wa hiroi desu.) → The lobby is spacious.
3. ロビーにソファーがあります。(Robii ni sofaa ga arimasu.) → There is a sofa in the lobby.
Politeness: Neutral."
へや,room,"Details: へや (heya)
Meaning: “room”
Use Context: General term for a room in a building.
Placement in sentence: Noun; used with は, に, で.
Examples:
1. へやはどこですか。(Heya wa doko desu ka.) → Where is the room?
2. わたしのへやはおおきいです。(Watashi no heya wa ookii desu.) → My room is big.
3. へやにだれもいません。(Heya ni dare mo imasen.) → There is nobody in the room.
Politeness: Neutral."
トイレ,toilet / restroom,"Details: トイレ (toire)
Meaning: “toilet / restroom”
Use Context: Refers to bathroom facilities.
Placement in sentence: Noun; usually with は, に.
Examples:
1. トイレはどこですか。(Toire wa doko desu ka.) → Where is the toilet?
2. トイレにいきます。(Toire ni ikimasu.) → I am going to the toilet.
3. トイレはあちらです。(Toire wa achira desu.) → The restroom is that way.
Politeness: Neutral. Polite alternative: おてあらい."
おてあらい,restroom / washroom” (polite),"Details: おてあらい (otearai)
Meaning: “restroom / washroom” (polite)
Use Context: More polite way to say ‘toilet’.
Placement in sentence: Noun; with は, に, で.
Examples:
1. おてあらいはどちらですか。(Otearai wa dochira desu ka.) → Where is the restroom?
2. おてあらいをつかいます。(Otearai o tsukaimasu.) → I use the restroom.
3. おてあらいにいきたいです。(Otearai ni ikitai desu.) → I want to go to the restroom.
Politeness: Polite. Neutral equivalent: トイレ."
かいだん,stairs,"Details: かいだん (kaidan)
Meaning: “stairs”
Use Context: Refers to a staircase.
Placement in sentence: Noun; with は, を, で.
Examples:
1. かいだんをあがります。(Kaidan o agarimasu.) → I go up the stairs.
2. かいだんでまちましょう。(Kaidan de machimashou.) → Let’s wait at the stairs.
3. かいだんはどこですか。(Kaidan wa doko desu ka.) → Where are the stairs?
Politeness: Neutral."
エレベーター,elevator / lift,"Details: エレベーター (erebeetaa)
Meaning: “elevator / lift”
Use Context: Refers to a lift in a building.
Placement in sentence: Noun; with は, に, で.
Examples:
1. エレベーターにのります。(Erebeetaa ni norimasu.) → I take the elevator.
2. エレベーターはあそこです。(Erebeetaa wa asoko desu.) → The elevator is over there.
3. エレベーターでいきます。(Erebeetaa de ikimasu.) → I go by elevator.
Politeness: Neutral."
エスカレーター,escalator,"Details: エスカレーター (esukareetaa)
Meaning: “escalator”
Use Context: Refers to moving stairs.
Placement in sentence: Noun; with は, に, で.
Examples:
1. エスカレーターにのります。(Esukareetaa ni norimasu.) → I ride the escalator.
2. エスカレーターはどこですか。(Esukareetaa wa doko desu ka.) → Where is the escalator?
3. エスカレーターでいきましょう。(Esukareetaa de ikimashou.) → Let’s go by escalator.
Politeness: Neutral."
くに,country,"Details: くに (kuni)
Meaning: “country”
Use Context: Refers to a nation or one’s home country.
Placement in sentence: Noun; with は, の, から.
Examples:
1. あなたのくにはどこですか。(Anata no kuni wa doko desu ka.) → What is your country?
2. わたしのくにはバングラデシュです。(Watashi no kuni wa Banguradeshu desu.) → My country is Bangladesh.
3. くにからきました。(Kuni kara kimashita.) → I came from my country.
Politeness: Neutral."
かいしゃ,company / workplace,"Details: かいしゃ (kaisha)
Meaning: “company / workplace”
Use Context: Refers to an organization or place of employment.
Placement in sentence: Noun; with は, の, で.
Examples:
1. わたしのかいしゃはおおきいです。(Watashi no kaisha wa ookii desu.) → My company is big.
2. かいしゃでしごとをします。(Kaisha de shigoto o shimasu.) → I work at the company.
3. かいしゃはどこにありますか。(Kaisha wa doko ni arimasu ka.) → Where is the company?
Politeness: Neutral."
うち,home / house / one’s own place,"Details: うち (uchi)
Meaning: “home / house / one’s own place”
Use Context: Refers to one’s home, family, or sometimes one’s organization.
Placement in sentence: Noun; used with は, に, の.
Examples:
1. うちはちいさいです。(Uchi wa chiisai desu.) → My house is small.
2. うちにかえります。(Uchi ni kaerimasu.) → I go home.
3. うちのかぞくはよにんです。(Uchi no kazoku wa yonin desu.) → My family has four people.
Politeness: Neutral/casual. Polite alternative: じたく."
でんわ,telephone,"Details: でんわ (denwa)
Meaning: “telephone”
Use Context: Refers to a phone or making calls.
Placement in sentence: Noun; often used with します for ‘to call’.
Examples:
1. でんわをかけます。(Denwa o kakemasu.) → I make a phone call.
2. でんわはどこですか。(Denwa wa doko desu ka.) → Where is the telephone?
3. でんわばんごうはなんですか。(Denwa bangou wa nan desu ka.) → What is the phone number?
Politeness: Neutral."
くつ,shoes,"Details: くつ (kutsu)
Meaning: “shoes”
Use Context: Refers to footwear in general.
Placement in sentence: Noun; with は, を, の.
Examples:
1. くつをぬぎます。(Kutsu o nugimasu.) → I take off my shoes.
2. そのくつはたかいです。(Sono kutsu wa takai desu.) → Those shoes are expensive.
3. くつはどこですか。(Kutsu wa doko desu ka.) → Where are the shoes?
Politeness: Neutral."
ネクタイ,necktie,"Details: ネクタイ (nekutai)
Meaning: “necktie”
Use Context: Refers to a tie worn with formal clothing.
Placement in sentence: Noun; with は, を, の.
Examples:
1. ネクタイをします。(Nekutai o shimasu.) → I wear a tie.
2. このネクタイはあかいです。(Kono nekutai wa akai desu.) → This tie is red.
3. ネクタイをください。(Nekutai o kudasai.) → Please give me a tie.
Politeness: Neutral."
ワイン,wine,"Details: ワイン (wain)
Meaning: “wine”
Use Context: Refers to alcoholic beverage wine.
Placement in sentence: Noun; with は, を.
Examples:
1. ワインをのみます。(Wain o nomimasu.) → I drink wine.
2. ワインはフランスのです。(Wain wa Furansu no desu.) → The wine is from France.
3. ワインをください。(Wain o kudasai.) → Please give me wine.
Politeness: Neutral."
たばこ,tobacco / cigarette,"Details: たばこ (tabako)
Meaning: “tobacco / cigarette”
Use Context: Refers to smoking products.
Placement in sentence: Noun; with は, を, をすう (to smoke).
Examples:
1. たばこをすいます。(Tabako o suimasu.) → I smoke cigarettes.
2. たばこはどこでかえますか。(Tabako wa doko de kaemasu ka.) → Where can I buy cigarettes?
3. たばこをやめたいです。(Tabako o yametai desu.) → I want to quit smoking.
Politeness: Neutral."
うりば,sales counter / department in a store,"Details: うりば (uriba)
Meaning: “sales counter / department in a store”
Use Context: Refers to a counter or section in a store.
Placement in sentence: Noun; with は, に.
Examples:
1. くつのうりばはどこですか。(Kutsu no uriba wa doko desu ka.) → Where is the shoe department?
2. ワインのうりばはこちらです。(Wain no uriba wa kochira desu.) → The wine counter is this way.
3. うりばにいきます。(Uriba ni ikimasu.) → I go to the sales counter.
Politeness: Neutral."
ちか,basement / underground,"Details: ちか (chika)
Meaning: “basement / underground”
Use Context: Refers to an underground floor in buildings.
Placement in sentence: Noun; with は, に.
Examples:
1. ちかにスーパーがあります。(Chika ni suupaa ga arimasu.) → There is a supermarket in the basement.
2. ちかのうりばにいきます。(Chika no uriba ni ikimasu.) → I go to the basement sales floor.
3. ちかはひろいです。(Chika wa hiroi desu.) → The basement is spacious.
Politeness: Neutral."
～かい,~th floor,"Details: ～かい (~kai)
Meaning: “~th floor”
Use Context: Used to indicate floor levels in a building.
Placement in sentence: Suffix, attaches to numbers (いっかい, にかい, さんがい…).
Examples:
1. いっかいはロビーです。(Ikkai wa robii desu.) → The first floor is the lobby.
2. にかいにきょうしつがあります。(Nikai ni kyoushitsu ga arimasu.) → There is a classroom on the second floor.
3. さんがいにいきます。(Sangai ni ikimasu.) → I go to the third floor.
Politeness: Neutral."
なんがい,what floor?,"Details: なんがい (nan-gai)
Meaning: “what floor?”
Use Context: Used to ask which floor something is on.
Placement in sentence: Interrogative; used with particle に.
Examples:
1. きょうしつはなんがいですか。(Kyoushitsu wa nan-gai desu ka.) → Which floor is the classroom on?
2. トイレはなんがいですか。(Toire wa nan-gai desu ka.) → Which floor is the toilet on?
3. じむしょはなんがいですか。(Jimusho wa nan-gai desu ka.) → Which floor is the office?
Politeness: Neutral."
～えん,~yen (currency),"Details: ～えん (~en)
Meaning: “~yen (currency)”
Use Context: Suffix used to denote Japanese currency amount.
Placement in sentence: Attaches to numbers.
Examples:
1. このほんはひゃくえんです。(Kono hon wa hyaku-en desu.) → This book is 100 yen.
2. そのくつはせんえんです。(Sono kutsu wa sen-en desu.) → Those shoes are 1000 yen.
3. ワインはごひゃくえんです。(Wain wa gohyaku-en desu.) → The wine is 500 yen.
Politeness: Neutral."
いくら,how much?,"Details: いくら (ikura)
Meaning: “how much?”
Use Context: Used to ask about price or cost.
Placement in sentence: Interrogative; usually with particle ですか.
Examples:
1. これはいくらですか。(Kore wa ikura desu ka.) → How much is this?
2. ワインはいくらですか。(Wain wa ikura desu ka.) → How much is the wine?
3. あのネクタイはいくらですか。(Ano nekutai wa ikura desu ka.) → How much is that necktie?
Politeness: Neutral/polite."
ひゃく,hundred (100),"Details: ひゃく (hyaku)
Meaning: “hundred (100)”
Use Context: Used for numbers/counting.
Placement in sentence: Noun-like numeral.
Examples:
1. このほんはひゃくえんです。(Kono hon wa hyaku-en desu.) → This book is 100 yen.
2. ひゃくにんがいます。(Hyaku nin ga imasu.) → There are 100 people.
3. ひゃくえんをはらいます。(Hyaku-en o haraimasu.) → I pay 100 yen.
Politeness: Neutral."
せん,thousand (1000),"Details: せん (sen)
Meaning: “thousand (1000)”
Use Context: Used for numbers/counting.
Placement in sentence: Noun-like numeral.
Examples:
1. このくつはせんえんです。(Kono kutsu wa sen-en desu.) → These shoes are 1000 yen.
2. せんにんのがくせいがいます。(Sen nin no gakusei ga imasu.) → There are 1000 students.
3. せんえんをください。(Sen-en o kudasai.) → Please give me 1000 yen.
Politeness: Neutral."
まん,"ten thousand (10,000)","Details: まん (man)
Meaning: “ten thousand (10,000)”
Use Context: Used for numbers/counting.
Placement in sentence: Noun-like numeral.
Examples:
1. いちまんえんをはらいます。(Ichiman-en o haraimasu.) → I pay 10,000 yen.
2. まんにんのひとがあつまりました。(Man nin no hito ga atsumarimashita.) → Ten thousand people gathered.
3. いちまんえんのネクタイです。(Ichiman-en no nekutai desu.) → It’s a 10,000-yen necktie.
Politeness: Neutral."
すみません,excuse me / sorry / thank you (polite),"Details: すみません (sumimasen)
Meaning: “excuse me / sorry / thank you (polite)”
Use Context: Used to get attention, apologize, or thank.
Placement in sentence: Set phrase.
Examples:
1. すみません、トイレはどこですか。(Sumimasen, toire wa doko desu ka.) → Excuse me, where is the toilet?
2. すみません、おくれました。(Sumimasen, okuremashita.) → Sorry, I’m late.
3. すみません、ありがとう。(Sumimasen, arigatou.) → Thank you.
Politeness: Polite."
～でございます,it is (very polite),"Details: ～でございます (~de gozaimasu)
Meaning: “it is (very polite)”
Use Context: Honorific polite form of です.
Placement in sentence: Suffix after nouns/adjectives.
Examples:
1. これはワインでございます。(Kore wa wain de gozaimasu.) → This is wine (polite).
2. わたしはスミスでございます。(Watashi wa Sumisu de gozaimasu.) → I am Smith (very polite).
3. ほんはここでございます。(Hon wa koko de gozaimasu.) → The book is here.
Politeness: Very polite/formal."
～をみせてください,please show me ~,"Details: ～をみせてください (~o misete kudasai)
Meaning: “please show me ~”
Use Context: Polite request to see an item.
Placement in sentence: After noun + をみせてください.
Examples:
1. このほんをみせてください。(Kono hon o misete kudasai.) → Please show me this book.
2. ネクタイをみせてください。(Nekutai o misete kudasai.) → Please show me the tie.
3. ワインをみせてください。(Wain o misete kudasai.) → Please show me the wine.
Politeness: Polite."
じゃ,well then / so / in that case,"Details: じゃ (ja)
Meaning: “well then / so / in that case”
Use Context: Used in conversation to transition or conclude casually.
Placement in sentence: Appears at start of sentences or before conclusions.
Examples:
1. じゃ、いきましょう。(Ja, ikimashou.) → Well then, let’s go.
2. じゃ、またあした。(Ja, mata ashita.) → Well then, see you tomorrow.
3. じゃ、どうしますか。(Ja, dou shimasu ka.) → So, what shall we do?
Politeness: Casual. Polite alternative: では."
～をください,please give me ~,"Details: ～をください (~o kudasai)
Meaning: “please give me ~”
Use Context: Used to request items politely.
Placement in sentence: After noun + をください.
Examples:
1. ワインをください。(Wain o kudasai.) → Please give me wine.
2. ネクタイをください。(Nekutai o kudasai.) → Please give me a necktie.
3. このほんをください。(Kono hon o kudasai.) → Please give me this book.
Politeness: Polite."
